clean_id,evaluation_group,subset,category,filename,image_path,tested_lsb,baseline_detected_type,baseline_status,baseline_false_positive,structural_detected_type,structural_validation_status,structural_false_positive,tag_size,payload_length,tag_endian,header_hex,runtime_seconds,processing_error,error
noisy_045,expanded,independent,noisy,noisy_045.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_045.png,2,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.163108,0,
noisy_045,expanded,independent,noisy,noisy_045.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_045.png,3,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.151421,0,
noisy_046,expanded,independent,noisy,noisy_046.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_046.png,1,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.208533,0,
noisy_046,expanded,independent,noisy,noisy_046.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_046.png,2,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.202479,0,
noisy_046,expanded,independent,noisy,noisy_046.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_046.png,3,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.177335,0,
noisy_047,expanded,independent,noisy,noisy_047.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_047.png,1,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.178243,0,
noisy_047,expanded,independent,noisy,noisy_047.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_047.png,2,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.193095,0,
noisy_047,expanded,independent,noisy,noisy_047.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_047.png,3,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.166130,0,
noisy_048,expanded,independent,noisy,noisy_048.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_048.png,1,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.152356,0,
noisy_048,expanded,independent,noisy,noisy_048.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_048.png,2,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.149216,0,
noisy_048,expanded,independent,noisy,noisy_048.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_048.png,3,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.143867,0,
noisy_049,expanded,independent,noisy,noisy_049.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_049.png,1,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.157746,0,
noisy_049,expanded,independent,noisy,noisy_049.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_049.png,2,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.145399,0,
noisy_049,expanded,independent,noisy,noisy_049.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_049.png,3,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.185691,0,
noisy_050,expanded,independent,noisy,noisy_050.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_050.png,1,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.208680,0,
noisy_050,expanded,independent,noisy,noisy_050.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_050.png,2,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.138323,0,
noisy_050,expanded,independent,noisy,noisy_050.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/noisy/noisy_050.png,3,Unknown/None,no_known_signature,0,Unknown/None,invalid_payload_length,0,3,0,little,,0.131973,0,
screenshots_001,expanded,independent,screenshots,screenshots_001.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_001.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.636539,0,
screenshots_001,expanded,independent,screenshots,screenshots_001.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_001.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.710389,0,
screenshots_001,expanded,independent,screenshots,screenshots_001.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_001.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.733060,0,
screenshots_002,expanded,independent,screenshots,screenshots_002.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_002.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.641338,0,
screenshots_002,expanded,independent,screenshots,screenshots_002.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_002.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.597869,0,
screenshots_002,expanded,independent,screenshots,screenshots_002.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_002.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.648140,0,
screenshots_003,expanded,independent,screenshots,screenshots_003.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_003.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,14399085,little,,0.779164,0,
screenshots_003,expanded,independent,screenshots,screenshots_003.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_003.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,13628220,little,,0.666644,0,
screenshots_003,expanded,independent,screenshots,screenshots_003.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_003.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,15191709,little,,0.634417,0,
screenshots_004,expanded,independent,screenshots,screenshots_004.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_004.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,14399085,little,,0.668799,0,
screenshots_004,expanded,independent,screenshots,screenshots_004.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_004.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,13628220,little,,0.705026,0,
screenshots_004,expanded,independent,screenshots,screenshots_004.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_004.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,15191709,little,,0.613765,0,
screenshots_005,expanded,independent,screenshots,screenshots_005.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_005.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.642351,0,
screenshots_005,expanded,independent,screenshots,screenshots_005.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_005.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.582923,0,
screenshots_005,expanded,independent,screenshots,screenshots_005.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_005.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.645733,0,
screenshots_006,expanded,independent,screenshots,screenshots_006.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_006.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.674679,0,
screenshots_006,expanded,independent,screenshots,screenshots_006.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_006.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.631330,0,
screenshots_006,expanded,independent,screenshots,screenshots_006.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_006.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.692887,0,
screenshots_007,expanded,independent,screenshots,screenshots_007.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_007.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,14399085,little,,0.715681,0,
screenshots_007,expanded,independent,screenshots,screenshots_007.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_007.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,13628220,little,,0.593257,0,
screenshots_007,expanded,independent,screenshots,screenshots_007.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_007.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,15191709,little,,0.671196,0,
screenshots_008,expanded,independent,screenshots,screenshots_008.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_008.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,14399085,little,,0.741229,0,
screenshots_008,expanded,independent,screenshots,screenshots_008.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_008.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,13628220,little,,0.796799,0,
screenshots_008,expanded,independent,screenshots,screenshots_008.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_008.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,15191709,little,,0.613616,0,
screenshots_009,expanded,independent,screenshots,screenshots_009.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_009.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.637943,0,
screenshots_009,expanded,independent,screenshots,screenshots_009.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_009.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.703815,0,
screenshots_009,expanded,independent,screenshots,screenshots_009.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_009.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.798962,0,
screenshots_010,expanded,independent,screenshots,screenshots_010.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_010.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.701135,0,
screenshots_010,expanded,independent,screenshots,screenshots_010.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_010.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.625308,0,
screenshots_010,expanded,independent,screenshots,screenshots_010.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_010.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.843513,0,
screenshots_011,expanded,independent,screenshots,screenshots_011.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_011.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,14399085,little,,1.104123,0,
screenshots_011,expanded,independent,screenshots,screenshots_011.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_011.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,13628220,little,,1.116678,0,
screenshots_011,expanded,independent,screenshots,screenshots_011.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_011.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,15191709,little,,1.095021,0,
screenshots_012,expanded,independent,screenshots,screenshots_012.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_012.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,14399085,little,,0.992116,0,
screenshots_012,expanded,independent,screenshots,screenshots_012.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_012.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,13628220,little,,0.877004,0,
screenshots_012,expanded,independent,screenshots,screenshots_012.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_012.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,15191709,little,,0.873134,0,
screenshots_013,expanded,independent,screenshots,screenshots_013.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_013.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,14399085,little,,0.753179,0,
screenshots_013,expanded,independent,screenshots,screenshots_013.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_013.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,13628220,little,,0.799012,0,
screenshots_013,expanded,independent,screenshots,screenshots_013.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_013.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,15191709,little,,0.759128,0,
screenshots_014,expanded,independent,screenshots,screenshots_014.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_014.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.728347,0,
screenshots_014,expanded,independent,screenshots,screenshots_014.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_014.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.772026,0,
screenshots_014,expanded,independent,screenshots,screenshots_014.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_014.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.689314,0,
screenshots_015,expanded,independent,screenshots,screenshots_015.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_015.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,14399085,little,,0.728508,0,
screenshots_015,expanded,independent,screenshots,screenshots_015.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_015.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,13628220,little,,0.906650,0,
screenshots_015,expanded,independent,screenshots,screenshots_015.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_015.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,15191709,little,,0.770119,0,
screenshots_016,expanded,independent,screenshots,screenshots_016.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_016.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,14399085,little,,0.875642,0,
screenshots_016,expanded,independent,screenshots,screenshots_016.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_016.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,13628220,little,,0.795788,0,
screenshots_016,expanded,independent,screenshots,screenshots_016.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_016.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,15191709,little,,0.749660,0,
screenshots_017,expanded,independent,screenshots,screenshots_017.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_017.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.775885,0,
screenshots_017,expanded,independent,screenshots,screenshots_017.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_017.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.601329,0,
screenshots_017,expanded,independent,screenshots,screenshots_017.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_017.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.635896,0,
screenshots_018,expanded,independent,screenshots,screenshots_018.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_018.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,14399085,little,,0.683304,0,
screenshots_018,expanded,independent,screenshots,screenshots_018.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_018.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,13628220,little,,0.633584,0,
screenshots_018,expanded,independent,screenshots,screenshots_018.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_018.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,15191709,little,,0.610072,0,
screenshots_019,expanded,independent,screenshots,screenshots_019.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_019.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,14399085,little,,0.668250,0,
screenshots_019,expanded,independent,screenshots,screenshots_019.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_019.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,13628220,little,,0.715870,0,
screenshots_019,expanded,independent,screenshots,screenshots_019.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_019.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,15191709,little,,0.619606,0,
screenshots_020,expanded,independent,screenshots,screenshots_020.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_020.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,14399085,little,,0.704695,0,
screenshots_020,expanded,independent,screenshots,screenshots_020.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_020.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,13628220,little,,0.681477,0,
screenshots_020,expanded,independent,screenshots,screenshots_020.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_020.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,15191709,little,,0.687925,0,
screenshots_021,expanded,independent,screenshots,screenshots_021.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_021.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,14399085,little,,0.619380,0,
screenshots_021,expanded,independent,screenshots,screenshots_021.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_021.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,13628220,little,,0.548954,0,
screenshots_021,expanded,independent,screenshots,screenshots_021.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_021.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,15191709,little,,0.631706,0,
screenshots_022,expanded,independent,screenshots,screenshots_022.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_022.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,14399085,little,,0.744167,0,
screenshots_022,expanded,independent,screenshots,screenshots_022.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_022.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,13628220,little,,0.689904,0,
screenshots_022,expanded,independent,screenshots,screenshots_022.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_022.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,15191709,little,,0.697896,0,
screenshots_023,expanded,independent,screenshots,screenshots_023.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_023.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,14399085,little,,0.870396,0,
screenshots_023,expanded,independent,screenshots,screenshots_023.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_023.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,13628220,little,,0.855050,0,
screenshots_023,expanded,independent,screenshots,screenshots_023.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_023.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,15191709,little,,1.450437,0,
screenshots_024,expanded,independent,screenshots,screenshots_024.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_024.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,1.414930,0,
screenshots_024,expanded,independent,screenshots,screenshots_024.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_024.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,1.268555,0,
screenshots_024,expanded,independent,screenshots,screenshots_024.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_024.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.797461,0,
screenshots_025,expanded,independent,screenshots,screenshots_025.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_025.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,14399085,little,,0.630239,0,
screenshots_025,expanded,independent,screenshots,screenshots_025.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_025.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,13628220,little,,0.568130,0,
screenshots_025,expanded,independent,screenshots,screenshots_025.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_025.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,15191709,little,,0.611394,0,
screenshots_026,expanded,independent,screenshots,screenshots_026.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_026.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.630594,0,
screenshots_026,expanded,independent,screenshots,screenshots_026.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_026.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.596244,0,
screenshots_026,expanded,independent,screenshots,screenshots_026.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_026.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.667099,0,
screenshots_027,expanded,independent,screenshots,screenshots_027.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_027.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,14399085,little,,0.698861,0,
screenshots_027,expanded,independent,screenshots,screenshots_027.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_027.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,13628220,little,,1.026452,0,
screenshots_027,expanded,independent,screenshots,screenshots_027.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_027.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,15191709,little,,0.769416,0,
screenshots_028,expanded,independent,screenshots,screenshots_028.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_028.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.666273,0,
screenshots_028,expanded,independent,screenshots,screenshots_028.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_028.png,2,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.991675,0,
screenshots_028,expanded,independent,screenshots,screenshots_028.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_028.png,3,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.822369,0,
screenshots_029,expanded,independent,screenshots,screenshots_029.png,/home/kali/stego_dataset_expanded/clean_image_expanded_test/renamed_clean_images/screenshots/screenshots_029.png,1,Unknown/None,no_known_signature,0,Unknown/None,payload_length_exceeds_capacity,0,3,16777215,little,,0.640771,0,
