subset,stego_filename,stego_path,cover_filename,cover_category,cover_variant,cover_size_label,cover_format,payload_filename,payload_type,payload_size_class,lsb,expected_type,resolved_stego_path,baseline_detected_type,baseline_status,baseline_exact_correct,structural_detected_type,structural_validation_status,structural_correct,tag_size,payload_length,tag_endian,header_hex,runtime_seconds,error
extended_xl,XL-Synthetic_8_B__exe_medium__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__exe_medium__lsb3.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P06.exe,exe,medium,3,EXE,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__exe_medium__lsb3.bmp,EXE,signature_mz,1,EXE,validated_mz_pe_header,1,4,505856,little,4d 5a 90 00 03 00 00 00,5.533827,
extended_xl,XL-Synthetic_8_B__exe_small__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__exe_small__lsb1.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P06.exe,exe,small,1,EXE,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__exe_small__lsb1.bmp,EXE,signature_mz,1,EXE,validated_mz_pe_header,1,4,40448,little,4d 5a 90 00 03 00 00 00,5.347697,
extended_xl,XL-Synthetic_8_B__exe_small__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__exe_small__lsb2.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P06.exe,exe,small,2,EXE,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__exe_small__lsb2.bmp,EXE,signature_mz,1,EXE,validated_mz_pe_header,1,4,40448,little,4d 5a 90 00 03 00 00 00,5.462766,
extended_xl,XL-Synthetic_8_B__exe_small__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__exe_small__lsb3.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P06.exe,exe,small,3,EXE,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__exe_small__lsb3.bmp,EXE,signature_mz,1,EXE,validated_mz_pe_header,1,4,40448,little,4d 5a 90 00 03 00 00 00,5.378036,
extended_xl,XL-Synthetic_8_B__pdf_large__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pdf_large__lsb1.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P02.pdf,pdf,large,1,PDF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pdf_large__lsb1.bmp,PDF,signature_pdf,1,PDF,validated_pdf_startxref_eof,1,4,1100144,little,25 50 44 46 2d 31 2e 33,5.808182,
extended_xl,XL-Synthetic_8_B__pdf_large__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pdf_large__lsb2.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P02.pdf,pdf,large,2,PDF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pdf_large__lsb2.bmp,PDF,signature_pdf,1,PDF,validated_pdf_startxref_eof,1,4,1100144,little,25 50 44 46 2d 31 2e 33,5.687406,
extended_xl,XL-Synthetic_8_B__pdf_large__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pdf_large__lsb3.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P02.pdf,pdf,large,3,PDF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pdf_large__lsb3.bmp,PDF,signature_pdf,1,PDF,validated_pdf_startxref_eof,1,4,1100144,little,25 50 44 46 2d 31 2e 33,5.435019,
extended_xl,XL-Synthetic_8_B__pdf_medium__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pdf_medium__lsb1.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P02.pdf,pdf,medium,1,PDF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pdf_medium__lsb1.bmp,PDF,signature_pdf,1,PDF,validated_pdf_startxref_eof,1,4,510410,little,25 50 44 46 2d 31 2e 37,5.538832,
extended_xl,XL-Synthetic_8_B__pdf_medium__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pdf_medium__lsb2.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P02.pdf,pdf,medium,2,PDF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pdf_medium__lsb2.bmp,PDF,signature_pdf,1,PDF,validated_pdf_startxref_eof,1,4,510410,little,25 50 44 46 2d 31 2e 37,5.794417,
extended_xl,XL-Synthetic_8_B__pdf_medium__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pdf_medium__lsb3.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P02.pdf,pdf,medium,3,PDF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pdf_medium__lsb3.bmp,PDF,signature_pdf,1,PDF,validated_pdf_startxref_eof,1,4,510410,little,25 50 44 46 2d 31 2e 37,5.397772,
extended_xl,XL-Synthetic_8_B__pdf_small__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pdf_small__lsb1.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P02.pdf,pdf,small,1,PDF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pdf_small__lsb1.bmp,PDF,signature_pdf,1,PDF,validated_pdf_startxref_eof,1,4,16620,little,25 50 44 46 2d 31 2e 37,5.269474,
extended_xl,XL-Synthetic_8_B__pdf_small__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pdf_small__lsb2.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P02.pdf,pdf,small,2,PDF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pdf_small__lsb2.bmp,PDF,signature_pdf,1,PDF,validated_pdf_startxref_eof,1,4,16620,little,25 50 44 46 2d 31 2e 37,5.295281,
extended_xl,XL-Synthetic_8_B__pdf_small__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pdf_small__lsb3.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P02.pdf,pdf,small,3,PDF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pdf_small__lsb3.bmp,PDF,signature_pdf,1,PDF,validated_pdf_startxref_eof,1,4,16620,little,25 50 44 46 2d 31 2e 37,5.688690,
extended_xl,XL-Synthetic_8_B__pptx_large__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pptx_large__lsb1.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P04.pptx,pptx,large,1,PPTX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pptx_large__lsb1.bmp,ZIP,signature_pk_zip,0,PPTX,validated_ooxml_pptx,1,4,1082610,little,50 4b 03 04 14 00 06 00,6.254439,
extended_xl,XL-Synthetic_8_B__pptx_large__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pptx_large__lsb2.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P04.pptx,pptx,large,2,PPTX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pptx_large__lsb2.bmp,ZIP,signature_pk_zip,0,PPTX,validated_ooxml_pptx,1,4,1082610,little,50 4b 03 04 14 00 06 00,6.001738,
extended_xl,XL-Synthetic_8_B__pptx_large__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pptx_large__lsb3.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P04.pptx,pptx,large,3,PPTX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pptx_large__lsb3.bmp,ZIP,signature_pk_zip,0,PPTX,validated_ooxml_pptx,1,4,1082610,little,50 4b 03 04 14 00 06 00,6.007452,
extended_xl,XL-Synthetic_8_B__pptx_medium__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pptx_medium__lsb1.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P04.pptx,pptx,medium,1,PPTX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pptx_medium__lsb1.bmp,ZIP,signature_pk_zip,0,PPTX,validated_ooxml_pptx,1,4,512113,little,50 4b 03 04 14 00 06 00,5.949656,
extended_xl,XL-Synthetic_8_B__pptx_medium__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pptx_medium__lsb2.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P04.pptx,pptx,medium,2,PPTX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pptx_medium__lsb2.bmp,ZIP,signature_pk_zip,0,PPTX,validated_ooxml_pptx,1,4,512113,little,50 4b 03 04 14 00 06 00,5.908485,
extended_xl,XL-Synthetic_8_B__pptx_medium__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pptx_medium__lsb3.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P04.pptx,pptx,medium,3,PPTX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pptx_medium__lsb3.bmp,ZIP,signature_pk_zip,0,PPTX,validated_ooxml_pptx,1,4,512113,little,50 4b 03 04 14 00 06 00,5.861431,
extended_xl,XL-Synthetic_8_B__pptx_small__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pptx_small__lsb1.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P04.pptx,pptx,small,1,PPTX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pptx_small__lsb1.bmp,ZIP,signature_pk_zip,0,PPTX,validated_ooxml_pptx,1,4,32020,little,50 4b 03 04 14 00 06 00,5.947466,
extended_xl,XL-Synthetic_8_B__pptx_small__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pptx_small__lsb2.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P04.pptx,pptx,small,2,PPTX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pptx_small__lsb2.bmp,ZIP,signature_pk_zip,0,PPTX,validated_ooxml_pptx,1,4,32020,little,50 4b 03 04 14 00 06 00,5.765151,
extended_xl,XL-Synthetic_8_B__pptx_small__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pptx_small__lsb3.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P04.pptx,pptx,small,3,PPTX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__pptx_small__lsb3.bmp,ZIP,signature_pk_zip,0,PPTX,validated_ooxml_pptx,1,4,32020,little,50 4b 03 04 14 00 06 00,5.795097,
extended_xl,XL-Synthetic_8_B__rtf_large__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__rtf_large__lsb1.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P05.rtf,rtf,large,1,RTF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__rtf_large__lsb1.bmp,RTF,signature_rtf,1,RTF,validated_rtf_structure,1,4,1085026,little,7b 5c 72 74 66 31 5c 61,6.213058,
extended_xl,XL-Synthetic_8_B__rtf_large__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__rtf_large__lsb2.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P05.rtf,rtf,large,2,RTF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__rtf_large__lsb2.bmp,RTF,signature_rtf,1,RTF,validated_rtf_structure,1,4,1085026,little,7b 5c 72 74 66 31 5c 61,6.024270,
extended_xl,XL-Synthetic_8_B__rtf_large__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__rtf_large__lsb3.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P05.rtf,rtf,large,3,RTF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__rtf_large__lsb3.bmp,RTF,signature_rtf,1,RTF,validated_rtf_structure,1,4,1085026,little,7b 5c 72 74 66 31 5c 61,5.884580,
extended_xl,XL-Synthetic_8_B__rtf_medium__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__rtf_medium__lsb1.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P05.rtf,rtf,medium,1,RTF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__rtf_medium__lsb1.bmp,RTF,signature_rtf,1,RTF,validated_rtf_structure,1,4,511504,little,7b 5c 72 74 66 31 5c 61,5.635930,
extended_xl,XL-Synthetic_8_B__rtf_medium__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__rtf_medium__lsb2.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P05.rtf,rtf,medium,2,RTF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__rtf_medium__lsb2.bmp,RTF,signature_rtf,1,RTF,validated_rtf_structure,1,4,511504,little,7b 5c 72 74 66 31 5c 61,5.499957,
extended_xl,XL-Synthetic_8_B__rtf_medium__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__rtf_medium__lsb3.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P05.rtf,rtf,medium,3,RTF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__rtf_medium__lsb3.bmp,RTF,signature_rtf,1,RTF,validated_rtf_structure,1,4,511504,little,7b 5c 72 74 66 31 5c 61,5.553653,
extended_xl,XL-Synthetic_8_B__rtf_small__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__rtf_small__lsb1.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P05.rtf,rtf,small,1,RTF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__rtf_small__lsb1.bmp,RTF,signature_rtf,1,RTF,validated_rtf_structure,1,4,50275,little,7b 5c 72 74 66 31 5c 61,5.438478,
extended_xl,XL-Synthetic_8_B__rtf_small__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__rtf_small__lsb2.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P05.rtf,rtf,small,2,RTF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__rtf_small__lsb2.bmp,RTF,signature_rtf,1,RTF,validated_rtf_structure,1,4,50275,little,7b 5c 72 74 66 31 5c 61,5.791372,
extended_xl,XL-Synthetic_8_B__rtf_small__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__rtf_small__lsb3.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P05.rtf,rtf,small,3,RTF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__rtf_small__lsb3.bmp,RTF,signature_rtf,1,RTF,validated_rtf_structure,1,4,50275,little,7b 5c 72 74 66 31 5c 61,5.464122,
extended_xl,XL-Synthetic_8_B__xlsx_large__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__xlsx_large__lsb1.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P03.xlsx,xlsx,large,1,XLSX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__xlsx_large__lsb1.bmp,ZIP,signature_pk_zip,0,XLSX,validated_ooxml_xlsx,1,4,1090468,little,50 4b 03 04 14 00 06 00,5.982075,
extended_xl,XL-Synthetic_8_B__xlsx_large__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__xlsx_large__lsb2.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P03.xlsx,xlsx,large,2,XLSX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__xlsx_large__lsb2.bmp,ZIP,signature_pk_zip,0,XLSX,validated_ooxml_xlsx,1,4,1090468,little,50 4b 03 04 14 00 06 00,5.672641,
extended_xl,XL-Synthetic_8_B__xlsx_large__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__xlsx_large__lsb3.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P03.xlsx,xlsx,large,3,XLSX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__xlsx_large__lsb3.bmp,ZIP,signature_pk_zip,0,XLSX,validated_ooxml_xlsx,1,4,1090468,little,50 4b 03 04 14 00 06 00,5.656235,
extended_xl,XL-Synthetic_8_B__xlsx_medium__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__xlsx_medium__lsb1.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P03.xlsx,xlsx,medium,1,XLSX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__xlsx_medium__lsb1.bmp,ZIP,signature_pk_zip,0,XLSX,validated_ooxml_xlsx,1,4,511280,little,50 4b 03 04 14 00 06 00,5.858531,
extended_xl,XL-Synthetic_8_B__xlsx_medium__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__xlsx_medium__lsb2.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P03.xlsx,xlsx,medium,2,XLSX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__xlsx_medium__lsb2.bmp,ZIP,signature_pk_zip,0,XLSX,validated_ooxml_xlsx,1,4,511280,little,50 4b 03 04 14 00 06 00,5.716811,
extended_xl,XL-Synthetic_8_B__xlsx_medium__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__xlsx_medium__lsb3.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P03.xlsx,xlsx,medium,3,XLSX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__xlsx_medium__lsb3.bmp,ZIP,signature_pk_zip,0,XLSX,validated_ooxml_xlsx,1,4,511280,little,50 4b 03 04 14 00 06 00,5.507773,
extended_xl,XL-Synthetic_8_B__xlsx_small__lsb1.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__xlsx_small__lsb1.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P03.xlsx,xlsx,small,1,XLSX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__xlsx_small__lsb1.bmp,ZIP,signature_pk_zip,0,XLSX,validated_ooxml_xlsx,1,4,8899,little,50 4b 03 04 14 00 06 00,5.411087,
extended_xl,XL-Synthetic_8_B__xlsx_small__lsb2.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__xlsx_small__lsb2.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P03.xlsx,xlsx,small,2,XLSX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__xlsx_small__lsb2.bmp,ZIP,signature_pk_zip,0,XLSX,validated_ooxml_xlsx,1,4,8899,little,50 4b 03 04 14 00 06 00,5.367249,
extended_xl,XL-Synthetic_8_B__xlsx_small__lsb3.bmp,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__xlsx_small__lsb3.bmp,XL-Synthetic_8_B.bmp,XL-Synthetic,8,B,bmp,P03.xlsx,xlsx,small,3,XLSX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_B__xlsx_small__lsb3.bmp,ZIP,signature_pk_zip,0,XLSX,validated_ooxml_xlsx,1,4,8899,little,50 4b 03 04 14 00 06 00,5.502551,
extended_xl,XL-Synthetic_8_P__docx_large__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_P__docx_large__lsb3.png,XL-Synthetic_8_P.png,XL-Synthetic,8,P,png,P01.docx,docx,large,3,DOCX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_P__docx_large__lsb3.png,ZIP,signature_pk_zip,0,DOCX,validated_ooxml_docx,1,3,1121154,little,50 4b 03 04 14 00 06 00,0.775197,
extended_xl,XL-Synthetic_8_P__docx_medium__lsb2.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_P__docx_medium__lsb2.png,XL-Synthetic_8_P.png,XL-Synthetic,8,P,png,P01.docx,docx,medium,2,DOCX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_P__docx_medium__lsb2.png,ZIP,signature_pk_zip,0,DOCX,validated_ooxml_docx,1,3,511127,little,50 4b 03 04 14 00 06 00,0.748496,
extended_xl,XL-Synthetic_8_P__docx_medium__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_P__docx_medium__lsb3.png,XL-Synthetic_8_P.png,XL-Synthetic,8,P,png,P01.docx,docx,medium,3,DOCX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_P__docx_medium__lsb3.png,ZIP,signature_pk_zip,0,DOCX,validated_ooxml_docx,1,3,511127,little,50 4b 03 04 14 00 06 00,0.623324,
extended_xl,XL-Synthetic_8_P__docx_small__lsb1.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_P__docx_small__lsb1.png,XL-Synthetic_8_P.png,XL-Synthetic,8,P,png,P01.docx,docx,small,1,DOCX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_P__docx_small__lsb1.png,ZIP,signature_pk_zip,0,DOCX,validated_ooxml_docx,1,3,13432,little,50 4b 03 04 14 00 06 00,0.507030,
extended_xl,XL-Synthetic_8_P__docx_small__lsb2.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_P__docx_small__lsb2.png,XL-Synthetic_8_P.png,XL-Synthetic,8,P,png,P01.docx,docx,small,2,DOCX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_P__docx_small__lsb2.png,ZIP,signature_pk_zip,0,DOCX,validated_ooxml_docx,1,3,13432,little,50 4b 03 04 14 00 06 00,0.511369,
extended_xl,XL-Synthetic_8_P__docx_small__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_P__docx_small__lsb3.png,XL-Synthetic_8_P.png,XL-Synthetic,8,P,png,P01.docx,docx,small,3,DOCX,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_P__docx_small__lsb3.png,ZIP,signature_pk_zip,0,DOCX,validated_ooxml_docx,1,3,13432,little,50 4b 03 04 14 00 06 00,0.506288,
extended_xl,XL-Synthetic_8_P__exe_large__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_P__exe_large__lsb3.png,XL-Synthetic_8_P.png,XL-Synthetic,8,P,png,P06.exe,exe,large,3,EXE,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_P__exe_large__lsb3.png,EXE,signature_mz,1,EXE,validated_mz_pe_header,1,3,1017856,little,4d 5a 90 00 03 00 00 00,0.683538,
extended_xl,XL-Synthetic_8_P__exe_medium__lsb2.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_P__exe_medium__lsb2.png,XL-Synthetic_8_P.png,XL-Synthetic,8,P,png,P06.exe,exe,medium,2,EXE,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_P__exe_medium__lsb2.png,EXE,signature_mz,1,EXE,validated_mz_pe_header,1,3,505856,little,4d 5a 90 00 03 00 00 00,0.639163,
extended_xl,XL-Synthetic_8_P__exe_medium__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_P__exe_medium__lsb3.png,XL-Synthetic_8_P.png,XL-Synthetic,8,P,png,P06.exe,exe,medium,3,EXE,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_P__exe_medium__lsb3.png,EXE,signature_mz,1,EXE,validated_mz_pe_header,1,3,505856,little,4d 5a 90 00 03 00 00 00,0.617881,
extended_xl,XL-Synthetic_8_P__exe_small__lsb1.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_P__exe_small__lsb1.png,XL-Synthetic_8_P.png,XL-Synthetic,8,P,png,P06.exe,exe,small,1,EXE,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_P__exe_small__lsb1.png,EXE,signature_mz,1,EXE,validated_mz_pe_header,1,3,40448,little,4d 5a 90 00 03 00 00 00,0.517275,
extended_xl,XL-Synthetic_8_P__exe_small__lsb2.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_P__exe_small__lsb2.png,XL-Synthetic_8_P.png,XL-Synthetic,8,P,png,P06.exe,exe,small,2,EXE,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_P__exe_small__lsb2.png,EXE,signature_mz,1,EXE,validated_mz_pe_header,1,3,40448,little,4d 5a 90 00 03 00 00 00,0.508622,
extended_xl,XL-Synthetic_8_P__exe_small__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_P__exe_small__lsb3.png,XL-Synthetic_8_P.png,XL-Synthetic,8,P,png,P06.exe,exe,small,3,EXE,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_P__exe_small__lsb3.png,EXE,signature_mz,1,EXE,validated_mz_pe_header,1,3,40448,little,4d 5a 90 00 03 00 00 00,0.517465,
extended_xl,XL-Synthetic_8_P__pdf_large__lsb3.png,/home/kali/Desktop/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_P__pdf_large__lsb3.png,XL-Synthetic_8_P.png,XL-Synthetic,8,P,png,P02.pdf,pdf,large,3,PDF,/home/kali/stego_dataset_expanded/stego_core_combined/XL-Synthetic_8_P__pdf_large__lsb3.png,PDF,signature_pdf,1,PDF,validated_pdf_startxref_eof,1,3,1100144,little,25 50 44 46 2d 31 2e 33,0.678749,
