stego_filename,subset,cover_filename,cover_category,cover_size_label,cover_format,payload_filename,payload_type,payload_size_class,lsb,expected_type,predicted_type,correct,status,runtime_seconds
XL-Synthetic_6_B__xlsx_large__lsb2.bmp,extended_xl,XL-Synthetic_6_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,large,2,XLSX,XLSX,1,ok,4.490711
XL-Synthetic_6_B__xlsx_large__lsb3.bmp,extended_xl,XL-Synthetic_6_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,large,3,XLSX,XLSX,1,ok,4.308551
XL-Synthetic_6_B__xlsx_medium__lsb1.bmp,extended_xl,XL-Synthetic_6_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,medium,1,XLSX,XLSX,1,ok,5.412991
XL-Synthetic_6_B__xlsx_medium__lsb2.bmp,extended_xl,XL-Synthetic_6_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,medium,2,XLSX,XLSX,1,ok,4.719913
XL-Synthetic_6_B__xlsx_medium__lsb3.bmp,extended_xl,XL-Synthetic_6_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,medium,3,XLSX,XLSX,1,ok,4.808830
XL-Synthetic_6_B__xlsx_small__lsb1.bmp,extended_xl,XL-Synthetic_6_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,small,1,XLSX,XLSX,1,ok,4.670509
XL-Synthetic_6_B__xlsx_small__lsb2.bmp,extended_xl,XL-Synthetic_6_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,small,2,XLSX,XLSX,1,ok,5.240188
XL-Synthetic_6_B__xlsx_small__lsb3.bmp,extended_xl,XL-Synthetic_6_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,small,3,XLSX,XLSX,1,ok,4.720710
XL-Synthetic_6_P__docx_large__lsb3.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P01.docx,DOCX,large,3,DOCX,DOCX,1,ok,0.686496
XL-Synthetic_6_P__docx_medium__lsb2.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P01.docx,DOCX,medium,2,DOCX,DOCX,1,ok,0.695443
XL-Synthetic_6_P__docx_medium__lsb3.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P01.docx,DOCX,medium,3,DOCX,DOCX,1,ok,0.617040
XL-Synthetic_6_P__docx_small__lsb1.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P01.docx,DOCX,small,1,DOCX,DOCX,1,ok,0.708644
XL-Synthetic_6_P__docx_small__lsb2.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P01.docx,DOCX,small,2,DOCX,DOCX,1,ok,0.637694
XL-Synthetic_6_P__docx_small__lsb3.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P01.docx,DOCX,small,3,DOCX,DOCX,1,ok,0.643764
XL-Synthetic_6_P__exe_large__lsb3.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P06.exe,EXE,large,3,EXE,EXE,1,ok,0.600307
XL-Synthetic_6_P__exe_medium__lsb2.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P06.exe,EXE,medium,2,EXE,EXE,1,ok,0.653007
XL-Synthetic_6_P__exe_medium__lsb3.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P06.exe,EXE,medium,3,EXE,EXE,1,ok,0.740352
XL-Synthetic_6_P__exe_small__lsb1.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P06.exe,EXE,small,1,EXE,EXE,1,ok,0.605269
XL-Synthetic_6_P__exe_small__lsb2.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P06.exe,EXE,small,2,EXE,EXE,1,ok,0.685161
XL-Synthetic_6_P__exe_small__lsb3.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P06.exe,EXE,small,3,EXE,EXE,1,ok,0.655787
XL-Synthetic_6_P__pdf_large__lsb3.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P02.pdf,PDF,large,3,PDF,PDF,1,ok,0.597681
XL-Synthetic_6_P__pdf_medium__lsb2.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P02.pdf,PDF,medium,2,PDF,PDF,1,ok,0.658964
XL-Synthetic_6_P__pdf_medium__lsb3.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P02.pdf,PDF,medium,3,PDF,PDF,1,ok,0.604624
XL-Synthetic_6_P__pdf_small__lsb1.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P02.pdf,PDF,small,1,PDF,PDF,1,ok,0.692098
XL-Synthetic_6_P__pdf_small__lsb2.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P02.pdf,PDF,small,2,PDF,PDF,1,ok,0.704199
XL-Synthetic_6_P__pdf_small__lsb3.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P02.pdf,PDF,small,3,PDF,PDF,1,ok,0.670696
XL-Synthetic_6_P__pptx_large__lsb3.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,large,3,PPTX,PPTX,1,ok,0.694685
XL-Synthetic_6_P__pptx_medium__lsb2.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,medium,2,PPTX,PPTX,1,ok,0.560238
XL-Synthetic_6_P__pptx_medium__lsb3.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,medium,3,PPTX,PPTX,1,ok,1.364698
XL-Synthetic_6_P__pptx_small__lsb1.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,small,1,PPTX,PPTX,1,ok,1.051530
XL-Synthetic_6_P__pptx_small__lsb2.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,small,2,PPTX,PPTX,1,ok,0.704624
XL-Synthetic_6_P__pptx_small__lsb3.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,small,3,PPTX,PPTX,1,ok,0.687428
XL-Synthetic_6_P__rtf_large__lsb3.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P05.rtf,RTF,large,3,RTF,RTF,1,ok,0.568126
XL-Synthetic_6_P__rtf_medium__lsb2.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P05.rtf,RTF,medium,2,RTF,RTF,1,ok,0.609770
XL-Synthetic_6_P__rtf_medium__lsb3.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P05.rtf,RTF,medium,3,RTF,RTF,1,ok,0.621267
XL-Synthetic_6_P__rtf_small__lsb1.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P05.rtf,RTF,small,1,RTF,RTF,1,ok,0.674764
XL-Synthetic_6_P__rtf_small__lsb2.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P05.rtf,RTF,small,2,RTF,RTF,1,ok,0.654563
XL-Synthetic_6_P__rtf_small__lsb3.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P05.rtf,RTF,small,3,RTF,RTF,1,ok,0.735815
XL-Synthetic_6_P__xlsx_large__lsb3.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P03.xlsx,XLSX,large,3,XLSX,XLSX,1,ok,0.791342
XL-Synthetic_6_P__xlsx_medium__lsb2.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P03.xlsx,XLSX,medium,2,XLSX,XLSX,1,ok,0.828020
XL-Synthetic_6_P__xlsx_medium__lsb3.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P03.xlsx,XLSX,medium,3,XLSX,XLSX,1,ok,0.705454
XL-Synthetic_6_P__xlsx_small__lsb1.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P03.xlsx,XLSX,small,1,XLSX,XLSX,1,ok,0.652113
XL-Synthetic_6_P__xlsx_small__lsb2.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P03.xlsx,XLSX,small,2,XLSX,XLSX,1,ok,0.644098
XL-Synthetic_6_P__xlsx_small__lsb3.png,extended_xl,XL-Synthetic_6_P.png,XL-Synthetic,P,png,P03.xlsx,XLSX,small,3,XLSX,XLSX,1,ok,0.614938
XL-Synthetic_7_B__docx_large__lsb1.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,large,1,DOCX,DOCX,1,ok,4.916211
XL-Synthetic_7_B__docx_large__lsb2.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,large,2,DOCX,DOCX,1,ok,5.715656
XL-Synthetic_7_B__docx_large__lsb3.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,large,3,DOCX,DOCX,1,ok,5.267198
XL-Synthetic_7_B__docx_medium__lsb1.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,medium,1,DOCX,DOCX,1,ok,5.219209
XL-Synthetic_7_B__docx_medium__lsb2.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,medium,2,DOCX,DOCX,1,ok,5.333001
XL-Synthetic_7_B__docx_medium__lsb3.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,medium,3,DOCX,DOCX,1,ok,5.210351
XL-Synthetic_7_B__docx_small__lsb1.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,small,1,DOCX,DOCX,1,ok,5.194310
XL-Synthetic_7_B__docx_small__lsb2.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,small,2,DOCX,DOCX,1,ok,5.387580
XL-Synthetic_7_B__docx_small__lsb3.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,small,3,DOCX,DOCX,1,ok,4.952660
XL-Synthetic_7_B__exe_large__lsb1.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P06.exe,EXE,large,1,EXE,EXE,1,ok,5.046541
XL-Synthetic_7_B__exe_large__lsb2.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P06.exe,EXE,large,2,EXE,EXE,1,ok,4.976422
XL-Synthetic_7_B__exe_large__lsb3.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P06.exe,EXE,large,3,EXE,EXE,1,ok,5.230708
XL-Synthetic_7_B__exe_medium__lsb1.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P06.exe,EXE,medium,1,EXE,EXE,1,ok,5.372055
XL-Synthetic_7_B__exe_medium__lsb2.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P06.exe,EXE,medium,2,EXE,EXE,1,ok,5.828569
XL-Synthetic_7_B__exe_medium__lsb3.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P06.exe,EXE,medium,3,EXE,EXE,1,ok,5.119384
XL-Synthetic_7_B__exe_small__lsb1.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P06.exe,EXE,small,1,EXE,EXE,1,ok,5.068590
XL-Synthetic_7_B__exe_small__lsb2.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P06.exe,EXE,small,2,EXE,EXE,1,ok,5.129511
XL-Synthetic_7_B__exe_small__lsb3.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P06.exe,EXE,small,3,EXE,EXE,1,ok,4.927546
XL-Synthetic_7_B__pdf_large__lsb1.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P02.pdf,PDF,large,1,PDF,PDF,1,ok,5.089483
XL-Synthetic_7_B__pdf_large__lsb2.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P02.pdf,PDF,large,2,PDF,PDF,1,ok,5.403033
XL-Synthetic_7_B__pdf_large__lsb3.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P02.pdf,PDF,large,3,PDF,PDF,1,ok,4.964452
XL-Synthetic_7_B__pdf_medium__lsb1.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P02.pdf,PDF,medium,1,PDF,PDF,1,ok,5.252959
XL-Synthetic_7_B__pdf_medium__lsb2.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P02.pdf,PDF,medium,2,PDF,PDF,1,ok,5.121909
XL-Synthetic_7_B__pdf_medium__lsb3.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P02.pdf,PDF,medium,3,PDF,PDF,1,ok,4.950772
XL-Synthetic_7_B__pdf_small__lsb1.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P02.pdf,PDF,small,1,PDF,PDF,1,ok,5.837602
XL-Synthetic_7_B__pdf_small__lsb2.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P02.pdf,PDF,small,2,PDF,PDF,1,ok,5.319964
XL-Synthetic_7_B__pdf_small__lsb3.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P02.pdf,PDF,small,3,PDF,PDF,1,ok,5.354866
XL-Synthetic_7_B__pptx_large__lsb1.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,large,1,PPTX,PPTX,1,ok,5.167077
XL-Synthetic_7_B__pptx_large__lsb2.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,large,2,PPTX,PPTX,1,ok,5.376023
XL-Synthetic_7_B__pptx_large__lsb3.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,large,3,PPTX,PPTX,1,ok,5.335878
XL-Synthetic_7_B__pptx_medium__lsb1.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,medium,1,PPTX,PPTX,1,ok,5.277440
XL-Synthetic_7_B__pptx_medium__lsb2.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,medium,2,PPTX,PPTX,1,ok,5.253831
XL-Synthetic_7_B__pptx_medium__lsb3.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,medium,3,PPTX,PPTX,1,ok,4.934214
XL-Synthetic_7_B__pptx_small__lsb1.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,small,1,PPTX,PPTX,1,ok,5.196557
XL-Synthetic_7_B__pptx_small__lsb2.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,small,2,PPTX,PPTX,1,ok,5.028997
XL-Synthetic_7_B__pptx_small__lsb3.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,small,3,PPTX,PPTX,1,ok,5.408625
XL-Synthetic_7_B__rtf_large__lsb1.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,large,1,RTF,RTF,1,ok,6.713851
XL-Synthetic_7_B__rtf_large__lsb2.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,large,2,RTF,RTF,1,ok,5.743426
XL-Synthetic_7_B__rtf_large__lsb3.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,large,3,RTF,RTF,1,ok,5.657040
XL-Synthetic_7_B__rtf_medium__lsb1.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,medium,1,RTF,RTF,1,ok,5.098060
XL-Synthetic_7_B__rtf_medium__lsb2.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,medium,2,RTF,RTF,1,ok,5.878414
XL-Synthetic_7_B__rtf_medium__lsb3.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,medium,3,RTF,RTF,1,ok,5.505384
XL-Synthetic_7_B__rtf_small__lsb1.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,small,1,RTF,RTF,1,ok,5.138505
XL-Synthetic_7_B__rtf_small__lsb2.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,small,2,RTF,RTF,1,ok,5.246312
XL-Synthetic_7_B__rtf_small__lsb3.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,small,3,RTF,RTF,1,ok,5.363089
XL-Synthetic_7_B__xlsx_large__lsb1.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,large,1,XLSX,XLSX,1,ok,5.708550
XL-Synthetic_7_B__xlsx_large__lsb2.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,large,2,XLSX,XLSX,1,ok,6.290044
XL-Synthetic_7_B__xlsx_large__lsb3.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,large,3,XLSX,XLSX,1,ok,5.427061
XL-Synthetic_7_B__xlsx_medium__lsb1.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,medium,1,XLSX,XLSX,1,ok,5.267044
XL-Synthetic_7_B__xlsx_medium__lsb2.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,medium,2,XLSX,XLSX,1,ok,5.023868
XL-Synthetic_7_B__xlsx_medium__lsb3.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,medium,3,XLSX,XLSX,1,ok,5.099715
XL-Synthetic_7_B__xlsx_small__lsb1.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,small,1,XLSX,XLSX,1,ok,5.256479
XL-Synthetic_7_B__xlsx_small__lsb2.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,small,2,XLSX,XLSX,1,ok,5.242861
XL-Synthetic_7_B__xlsx_small__lsb3.bmp,extended_xl,XL-Synthetic_7_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,small,3,XLSX,XLSX,1,ok,4.965216
XL-Synthetic_7_P__docx_large__lsb3.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P01.docx,DOCX,large,3,DOCX,DOCX,1,ok,0.655477
XL-Synthetic_7_P__docx_medium__lsb2.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P01.docx,DOCX,medium,2,DOCX,DOCX,1,ok,0.691117
XL-Synthetic_7_P__docx_medium__lsb3.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P01.docx,DOCX,medium,3,DOCX,DOCX,1,ok,0.694151
XL-Synthetic_7_P__docx_small__lsb1.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P01.docx,DOCX,small,1,DOCX,DOCX,1,ok,0.759981
XL-Synthetic_7_P__docx_small__lsb2.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P01.docx,DOCX,small,2,DOCX,DOCX,1,ok,0.676276
XL-Synthetic_7_P__docx_small__lsb3.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P01.docx,DOCX,small,3,DOCX,DOCX,1,ok,1.836335
XL-Synthetic_7_P__exe_large__lsb3.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P06.exe,EXE,large,3,EXE,EXE,1,ok,1.716994
XL-Synthetic_7_P__exe_medium__lsb2.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P06.exe,EXE,medium,2,EXE,EXE,1,ok,0.718610
XL-Synthetic_7_P__exe_medium__lsb3.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P06.exe,EXE,medium,3,EXE,EXE,1,ok,0.726426
XL-Synthetic_7_P__exe_small__lsb1.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P06.exe,EXE,small,1,EXE,EXE,1,ok,0.796237
XL-Synthetic_7_P__exe_small__lsb2.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P06.exe,EXE,small,2,EXE,EXE,1,ok,0.851095
XL-Synthetic_7_P__exe_small__lsb3.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P06.exe,EXE,small,3,EXE,EXE,1,ok,0.740390
XL-Synthetic_7_P__pdf_large__lsb3.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P02.pdf,PDF,large,3,PDF,PDF,1,ok,0.689537
XL-Synthetic_7_P__pdf_medium__lsb2.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P02.pdf,PDF,medium,2,PDF,PDF,1,ok,0.806139
XL-Synthetic_7_P__pdf_medium__lsb3.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P02.pdf,PDF,medium,3,PDF,PDF,1,ok,0.746901
XL-Synthetic_7_P__pdf_small__lsb1.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P02.pdf,PDF,small,1,PDF,PDF,1,ok,0.727014
XL-Synthetic_7_P__pdf_small__lsb2.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P02.pdf,PDF,small,2,PDF,PDF,1,ok,0.744704
XL-Synthetic_7_P__pdf_small__lsb3.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P02.pdf,PDF,small,3,PDF,PDF,1,ok,0.760226
XL-Synthetic_7_P__pptx_large__lsb3.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,large,3,PPTX,PPTX,1,ok,0.739785
XL-Synthetic_7_P__pptx_medium__lsb2.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,medium,2,PPTX,PPTX,1,ok,0.761971
XL-Synthetic_7_P__pptx_medium__lsb3.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,medium,3,PPTX,PPTX,1,ok,0.717050
XL-Synthetic_7_P__pptx_small__lsb1.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,small,1,PPTX,PPTX,1,ok,0.846328
XL-Synthetic_7_P__pptx_small__lsb2.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,small,2,PPTX,PPTX,1,ok,0.711136
XL-Synthetic_7_P__pptx_small__lsb3.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,small,3,PPTX,PPTX,1,ok,0.795032
XL-Synthetic_7_P__rtf_large__lsb3.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P05.rtf,RTF,large,3,RTF,RTF,1,ok,1.183543
XL-Synthetic_7_P__rtf_medium__lsb2.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P05.rtf,RTF,medium,2,RTF,RTF,1,ok,0.945866
XL-Synthetic_7_P__rtf_medium__lsb3.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P05.rtf,RTF,medium,3,RTF,RTF,1,ok,0.863390
XL-Synthetic_7_P__rtf_small__lsb1.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P05.rtf,RTF,small,1,RTF,RTF,1,ok,0.749343
XL-Synthetic_7_P__rtf_small__lsb2.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P05.rtf,RTF,small,2,RTF,RTF,1,ok,0.728147
XL-Synthetic_7_P__rtf_small__lsb3.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P05.rtf,RTF,small,3,RTF,RTF,1,ok,0.713813
XL-Synthetic_7_P__xlsx_large__lsb3.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P03.xlsx,XLSX,large,3,XLSX,XLSX,1,ok,0.643124
XL-Synthetic_7_P__xlsx_medium__lsb2.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P03.xlsx,XLSX,medium,2,XLSX,XLSX,1,ok,0.591976
XL-Synthetic_7_P__xlsx_medium__lsb3.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P03.xlsx,XLSX,medium,3,XLSX,XLSX,1,ok,0.571702
XL-Synthetic_7_P__xlsx_small__lsb1.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P03.xlsx,XLSX,small,1,XLSX,XLSX,1,ok,0.623353
XL-Synthetic_7_P__xlsx_small__lsb2.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P03.xlsx,XLSX,small,2,XLSX,XLSX,1,ok,0.590477
XL-Synthetic_7_P__xlsx_small__lsb3.png,extended_xl,XL-Synthetic_7_P.png,XL-Synthetic,P,png,P03.xlsx,XLSX,small,3,XLSX,XLSX,1,ok,0.647373
XL-Synthetic_8_B__docx_large__lsb1.bmp,extended_xl,XL-Synthetic_8_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,large,1,DOCX,DOCX,1,ok,7.232114
XL-Synthetic_8_B__docx_large__lsb2.bmp,extended_xl,XL-Synthetic_8_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,large,2,DOCX,DOCX,1,ok,6.584710
XL-Synthetic_8_B__docx_large__lsb3.bmp,extended_xl,XL-Synthetic_8_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,large,3,DOCX,DOCX,1,ok,6.929290
XL-Synthetic_8_B__docx_medium__lsb1.bmp,extended_xl,XL-Synthetic_8_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,medium,1,DOCX,DOCX,1,ok,8.830804
XL-Synthetic_8_B__docx_medium__lsb2.bmp,extended_xl,XL-Synthetic_8_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,medium,2,DOCX,DOCX,1,ok,8.622431
XL-Synthetic_8_B__docx_medium__lsb3.bmp,extended_xl,XL-Synthetic_8_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,medium,3,DOCX,DOCX,1,ok,8.431977
XL-Synthetic_8_B__docx_small__lsb1.bmp,extended_xl,XL-Synthetic_8_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,small,1,DOCX,DOCX,1,ok,9.404109
XL-Synthetic_8_B__docx_small__lsb2.bmp,extended_xl,XL-Synthetic_8_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,small,2,DOCX,DOCX,1,ok,9.671413
